2023-09-27 19:54:02 CST, 172.16.1.101:39372, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.1, nil, 0 us, 8389877, 0
2023-09-27 19:54:08 CST, 172.16.1.103:39984, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.2/mdtest_tree.9/mdtest_tree.37/file.mdtest.0.371, nil, 0 us, 4196001, 0
2023-09-27 19:54:08 CST, 172.16.1.103:39968, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.2/mdtest_tree.9/mdtest_tree.37/file.mdtest.0.373, nil, 0 us, 1659, 0
2023-09-27 19:54:08 CST, 172.16.1.103:39998, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.2/mdtest_tree.9/mdtest_tree.37/file.mdtest.0.374, nil, 0 us, 4196002, 0
2023-09-27 19:54:08 CST, 172.16.1.103:39970, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.2/mdtest_tree.9/mdtest_tree.37/file.mdtest.0.376, nil, 0 us, 1660, 0
2023-09-27 19:54:08 CST, 172.16.1.103:39968, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.2/mdtest_tree.9/mdtest_tree.37/file.mdtest.0.377, nil, 0 us, 4196003, 0
2023-09-27 19:54:08 CST, 172.16.1.103:39974, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.2/mdtest_tree.9/mdtest_tree.37/file.mdtest.0.379, nil, 0 us, 1661, 0
2023-09-27 19:54:08 CST, 172.16.1.103:39998, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.2/mdtest_tree.9/mdtest_tree.38/file.mdtest.0.380, nil, 0 us, 4196004, 0
2023-09-27 19:54:08 CST, 172.16.1.103:39968, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.2/mdtest_tree.9/mdtest_tree.38/file.mdtest.0.382, nil, 0 us, 1662, 0
2023-09-27 19:54:08 CST, 172.16.1.103:39970, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.2/mdtest_tree.9/mdtest_tree.38/file.mdtest.0.383, nil, 0 us, 4196005, 0
2023-09-27 19:54:08 CST, 172.16.1.103:39974, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.2/mdtest_tree.9/mdtest_tree.38/file.mdtest.0.385, nil, 0 us, 1663, 0
2023-09-27 19:54:08 CST, 172.16.1.103:39984, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.2/mdtest_tree.9/mdtest_tree.38/file.mdtest.0.386, nil, 0 us, 4196006, 0
2023-09-27 19:54:08 CST, 172.16.1.103:39998, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.2/mdtest_tree.9/mdtest_tree.38/file.mdtest.0.388, nil, 0 us, 1664, 0
2023-09-27 19:54:08 CST, 172.16.1.103:39968, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.2/mdtest_tree.9/mdtest_tree.38/file.mdtest.0.389, nil, 0 us, 4196007, 0
2023-09-27 19:54:08 CST, 172.16.1.103:39970, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.2/mdtest_tree.9/mdtest_tree.39/file.mdtest.0.391, nil, 0 us, 1665, 0
2023-09-27 19:54:08 CST, 172.16.1.103:39968, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.2/mdtest_tree.9/mdtest_tree.39/file.mdtest.0.392, nil, 0 us, 4196008, 0
2023-09-27 19:54:08 CST, 172.16.1.103:39974, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.2/mdtest_tree.9/mdtest_tree.39/file.mdtest.0.394, nil, 0 us, 1666, 0
2023-09-27 19:54:08 CST, 172.16.1.103:39970, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.2/mdtest_tree.9/mdtest_tree.39/file.mdtest.0.395, nil, 0 us, 4196009, 0
2023-09-27 19:54:08 CST, 172.16.1.103:39984, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.2/mdtest_tree.9/mdtest_tree.39/file.mdtest.0.397, nil, 0 us, 1667, 0
2023-09-27 19:54:08 CST, 172.16.1.103:39974, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.2/mdtest_tree.9/mdtest_tree.39/file.mdtest.0.398, nil, 0 us, 4196010, 0
2023-09-27 19:54:08 CST, 172.16.1.103:39998, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.2/mdtest_tree.9/mdtest_tree.40/file.mdtest.0.400, nil, 0 us, 1668, 0
2023-09-27 19:54:08 CST, 172.16.1.103:39984, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.2/mdtest_tree.9/mdtest_tree.40/file.mdtest.0.401, nil, 0 us, 4196011, 0
2023-09-27 19:54:08 CST, 172.16.1.103:39968, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.2/mdtest_tree.9/mdtest_tree.40/file.mdtest.0.403, nil, 0 us, 1669, 0
2023-09-27 19:54:08 CST, 172.16.1.103:39998, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.2/mdtest_tree.9/mdtest_tree.40/file.mdtest.0.404, nil, 0 us, 4196012, 0
2023-09-27 19:54:08 CST, 172.16.1.103:39970, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.2/mdtest_tree.9/mdtest_tree.40/file.mdtest.0.406, nil, 0 us, 1670, 0
2023-09-27 19:54:08 CST, 172.16.1.103:39968, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.2/mdtest_tree.9/mdtest_tree.40/file.mdtest.0.407, nil, 0 us, 4196013, 0
2023-09-27 19:54:08 CST, 172.16.1.103:39974, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.2/mdtest_tree.9/mdtest_tree.40/file.mdtest.0.409, nil, 0 us, 1671, 0
2023-09-27 19:54:08 CST, 172.16.1.103:39998, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.2/mdtest_tree.10/file.mdtest.0.100, nil, 0 us, 4196014, 0
2023-09-27 19:54:08 CST, 172.16.1.103:39968, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.2/mdtest_tree.10/file.mdtest.0.102, nil, 0 us, 1672, 0
2023-09-27 19:54:08 CST, 172.16.1.103:39970, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.2/mdtest_tree.10/file.mdtest.0.103, nil, 0 us, 4196015, 0
2023-09-27 19:54:08 CST, 172.16.1.103:39974, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.2/mdtest_tree.10/file.mdtest.0.105, nil, 0 us, 1673, 0
2023-09-27 19:54:08 CST, 172.16.1.103:39984, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.2/mdtest_tree.10/file.mdtest.0.106, nil, 0 us, 4196016, 0
2023-09-27 19:54:08 CST, 172.16.1.103:39998, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.2/mdtest_tree.10/file.mdtest.0.108, nil, 0 us, 1674, 0
2023-09-27 19:54:08 CST, 172.16.1.103:39968, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.2/mdtest_tree.10/file.mdtest.0.109, nil, 0 us, 4196017, 0
2023-09-27 19:54:08 CST, 172.16.1.103:39970, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.2/mdtest_tree.10/mdtest_tree.41/file.mdtest.0.411, nil, 0 us, 1675, 0
2023-09-27 19:54:08 CST, 172.16.1.103:39968, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.2/mdtest_tree.10/mdtest_tree.41/file.mdtest.0.412, nil, 0 us, 4196018, 0
2023-09-27 19:54:08 CST, 172.16.1.103:39974, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.2/mdtest_tree.10/mdtest_tree.41/file.mdtest.0.414, nil, 0 us, 1676, 0
2023-09-27 19:54:08 CST, 172.16.1.103:39970, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.2/mdtest_tree.10/mdtest_tree.41/file.mdtest.0.415, nil, 0 us, 4196019, 0
2023-09-27 19:54:08 CST, 172.16.1.103:39984, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.2/mdtest_tree.10/mdtest_tree.41/file.mdtest.0.417, nil, 0 us, 1677, 0
2023-09-27 19:54:08 CST, 172.16.1.103:39974, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.2/mdtest_tree.10/mdtest_tree.41/file.mdtest.0.418, nil, 0 us, 4196020, 0
2023-09-27 19:54:08 CST, 172.16.1.103:39998, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.2/mdtest_tree.10/mdtest_tree.42/file.mdtest.0.420, nil, 0 us, 1678, 0
2023-09-27 19:54:08 CST, 172.16.1.103:39984, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.2/mdtest_tree.10/mdtest_tree.42/file.mdtest.0.421, nil, 0 us, 4196021, 0
2023-09-27 19:54:08 CST, 172.16.1.103:39968, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.2/mdtest_tree.10/mdtest_tree.42/file.mdtest.0.423, nil, 0 us, 1679, 0
2023-09-27 19:54:08 CST, 172.16.1.103:39998, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.2/mdtest_tree.10/mdtest_tree.42/file.mdtest.0.424, nil, 0 us, 4196022, 0
2023-09-27 19:54:08 CST, 172.16.1.103:39970, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.2/mdtest_tree.10/mdtest_tree.42/file.mdtest.0.426, nil, 0 us, 1680, 0
2023-09-27 19:54:08 CST, 172.16.1.103:39968, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.2/mdtest_tree.10/mdtest_tree.42/file.mdtest.0.427, nil, 0 us, 4196023, 0
2023-09-27 19:54:08 CST, 172.16.1.103:39974, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.2/mdtest_tree.10/mdtest_tree.42/file.mdtest.0.429, nil, 0 us, 1681, 0
2023-09-27 19:54:08 CST, 172.16.1.103:39998, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.2/mdtest_tree.10/mdtest_tree.43/file.mdtest.0.430, nil, 0 us, 4196024, 0
2023-09-27 19:54:08 CST, 172.16.1.103:39968, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.2/mdtest_tree.10/mdtest_tree.43/file.mdtest.0.432, nil, 0 us, 1682, 0
2023-09-27 19:54:08 CST, 172.16.1.103:39970, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.2/mdtest_tree.10/mdtest_tree.43/file.mdtest.0.433, nil, 0 us, 4196025, 0
2023-09-27 19:54:08 CST, 172.16.1.103:39974, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.2/mdtest_tree.10/mdtest_tree.43/file.mdtest.0.435, nil, 0 us, 1683, 0
2023-09-27 19:54:08 CST, 172.16.1.103:39984, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.2/mdtest_tree.10/mdtest_tree.43/file.mdtest.0.436, nil, 0 us, 4196026, 0
2023-09-27 19:54:08 CST, 172.16.1.103:39998, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.2/mdtest_tree.10/mdtest_tree.43/file.mdtest.0.438, nil, 0 us, 1684, 0
2023-09-27 19:54:08 CST, 172.16.1.103:39968, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.2/mdtest_tree.10/mdtest_tree.43/file.mdtest.0.439, nil, 0 us, 4196027, 0
2023-09-27 19:54:08 CST, 172.16.1.103:39970, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.2/mdtest_tree.10/mdtest_tree.44/file.mdtest.0.441, nil, 0 us, 1685, 0
2023-09-27 19:54:08 CST, 172.16.1.103:39968, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.2/mdtest_tree.10/mdtest_tree.44/file.mdtest.0.442, nil, 0 us, 4196028, 0
2023-09-27 19:54:08 CST, 172.16.1.103:39974, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.2/mdtest_tree.10/mdtest_tree.44/file.mdtest.0.444, nil, 0 us, 1686, 0
2023-09-27 19:54:08 CST, 172.16.1.103:39970, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.2/mdtest_tree.10/mdtest_tree.44/file.mdtest.0.445, nil, 0 us, 4196029, 0
2023-09-27 19:54:08 CST, 172.16.1.103:39984, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.2/mdtest_tree.10/mdtest_tree.44/file.mdtest.0.447, nil, 0 us, 1687, 0
2023-09-27 19:54:08 CST, 172.16.1.103:39974, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.2/mdtest_tree.10/mdtest_tree.44/file.mdtest.0.448, nil, 0 us, 4196030, 0
2023-09-27 19:54:08 CST, 172.16.1.103:39998, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.2/mdtest_tree.11/file.mdtest.0.110, nil, 0 us, 1688, 0
2023-09-27 19:54:08 CST, 172.16.1.103:39984, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.2/mdtest_tree.11/file.mdtest.0.111, nil, 0 us, 4196031, 0
2023-09-27 19:54:08 CST, 172.16.1.103:39968, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.2/mdtest_tree.11/file.mdtest.0.113, nil, 0 us, 1689, 0
2023-09-27 19:54:08 CST, 172.16.1.103:39998, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.2/mdtest_tree.11/file.mdtest.0.114, nil, 0 us, 4196032, 0
2023-09-27 19:54:08 CST, 172.16.1.103:39970, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.2/mdtest_tree.11/file.mdtest.0.116, nil, 0 us, 1690, 0
2023-09-27 19:54:08 CST, 172.16.1.103:39968, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.2/mdtest_tree.11/file.mdtest.0.117, nil, 0 us, 4196033, 0
2023-09-27 19:54:08 CST, 172.16.1.103:39974, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.2/mdtest_tree.11/file.mdtest.0.119, nil, 0 us, 1691, 0
2023-09-27 19:54:08 CST, 172.16.1.103:39998, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.2/mdtest_tree.11/mdtest_tree.45/file.mdtest.0.450, nil, 0 us, 4196034, 0
2023-09-27 19:54:08 CST, 172.16.1.103:39968, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.2/mdtest_tree.11/mdtest_tree.45/file.mdtest.0.452, nil, 0 us, 1692, 0
2023-09-27 19:54:08 CST, 172.16.1.103:39970, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.2/mdtest_tree.11/mdtest_tree.45/file.mdtest.0.453, nil, 0 us, 4196035, 0
2023-09-27 19:54:08 CST, 172.16.1.103:39974, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.2/mdtest_tree.11/mdtest_tree.45/file.mdtest.0.455, nil, 0 us, 1693, 0
2023-09-27 19:54:08 CST, 172.16.1.103:39984, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.2/mdtest_tree.11/mdtest_tree.45/file.mdtest.0.456, nil, 0 us, 4196036, 0
2023-09-27 19:54:08 CST, 172.16.1.103:39998, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.2/mdtest_tree.11/mdtest_tree.45/file.mdtest.0.458, nil, 0 us, 1694, 0
2023-09-27 19:54:08 CST, 172.16.1.103:39968, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.2/mdtest_tree.11/mdtest_tree.45/file.mdtest.0.459, nil, 0 us, 4196037, 0
2023-09-27 19:54:08 CST, 172.16.1.103:39970, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.2/mdtest_tree.11/mdtest_tree.46/file.mdtest.0.461, nil, 0 us, 1695, 0
2023-09-27 19:54:08 CST, 172.16.1.103:39968, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.2/mdtest_tree.11/mdtest_tree.46/file.mdtest.0.462, nil, 0 us, 4196038, 0
2023-09-27 19:54:08 CST, 172.16.1.103:39974, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.2/mdtest_tree.11/mdtest_tree.46/file.mdtest.0.464, nil, 0 us, 1696, 0
2023-09-27 19:54:08 CST, 172.16.1.103:39970, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.2/mdtest_tree.11/mdtest_tree.46/file.mdtest.0.465, nil, 0 us, 4196039, 0
2023-09-27 19:54:08 CST, 172.16.1.103:39984, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.2/mdtest_tree.11/mdtest_tree.46/file.mdtest.0.467, nil, 0 us, 1697, 0
2023-09-27 19:54:08 CST, 172.16.1.103:39974, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.2/mdtest_tree.11/mdtest_tree.46/file.mdtest.0.468, nil, 0 us, 4196040, 0
2023-09-27 19:54:08 CST, 172.16.1.103:39998, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.2/mdtest_tree.11/mdtest_tree.47/file.mdtest.0.470, nil, 0 us, 1698, 0
2023-09-27 19:54:08 CST, 172.16.1.103:39984, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.2/mdtest_tree.11/mdtest_tree.47/file.mdtest.0.471, nil, 0 us, 4196041, 0
2023-09-27 19:54:08 CST, 172.16.1.103:39968, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.2/mdtest_tree.11/mdtest_tree.47/file.mdtest.0.473, nil, 0 us, 1699, 0
2023-09-27 19:54:08 CST, 172.16.1.103:39998, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.2/mdtest_tree.11/mdtest_tree.47/file.mdtest.0.474, nil, 0 us, 4196042, 0
2023-09-27 19:54:09 CST, 172.16.1.103:39970, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.2/mdtest_tree.11/mdtest_tree.47/file.mdtest.0.476, nil, 0 us, 1700, 0
2023-09-27 19:54:09 CST, 172.16.1.103:39968, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.2/mdtest_tree.11/mdtest_tree.47/file.mdtest.0.477, nil, 0 us, 4196043, 0
2023-09-27 19:54:09 CST, 172.16.1.103:39974, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.2/mdtest_tree.11/mdtest_tree.47/file.mdtest.0.479, nil, 0 us, 1701, 0
2023-09-27 19:54:09 CST, 172.16.1.103:39998, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.2/mdtest_tree.11/mdtest_tree.48/file.mdtest.0.480, nil, 0 us, 4196044, 0
2023-09-27 19:54:09 CST, 172.16.1.103:39968, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.2/mdtest_tree.11/mdtest_tree.48/file.mdtest.0.482, nil, 0 us, 1702, 0
2023-09-27 19:54:09 CST, 172.16.1.103:39970, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.2/mdtest_tree.11/mdtest_tree.48/file.mdtest.0.483, nil, 0 us, 4196045, 0
2023-09-27 19:54:09 CST, 172.16.1.103:39974, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.2/mdtest_tree.11/mdtest_tree.48/file.mdtest.0.485, nil, 0 us, 1703, 0
2023-09-27 19:54:09 CST, 172.16.1.103:39984, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.2/mdtest_tree.11/mdtest_tree.48/file.mdtest.0.486, nil, 0 us, 4196046, 0
2023-09-27 19:54:09 CST, 172.16.1.103:39998, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.2/mdtest_tree.11/mdtest_tree.48/file.mdtest.0.488, nil, 0 us, 1704, 0
2023-09-27 19:54:09 CST, 172.16.1.103:39968, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.2/mdtest_tree.11/mdtest_tree.48/file.mdtest.0.489, nil, 0 us, 4196047, 0
2023-09-27 19:54:09 CST, 172.16.1.103:39970, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.2/mdtest_tree.12/file.mdtest.0.121, nil, 0 us, 1705, 0
2023-09-27 19:54:09 CST, 172.16.1.103:39968, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.2/mdtest_tree.12/file.mdtest.0.122, nil, 0 us, 4196048, 0
2023-09-27 19:54:09 CST, 172.16.1.103:39974, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.2/mdtest_tree.12/file.mdtest.0.124, nil, 0 us, 1706, 0
2023-09-27 19:54:09 CST, 172.16.1.103:39970, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.2/mdtest_tree.12/file.mdtest.0.125, nil, 0 us, 4196049, 0
2023-09-27 19:54:09 CST, 172.16.1.103:39984, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.2/mdtest_tree.12/file.mdtest.0.127, nil, 0 us, 1707, 0
2023-09-27 19:54:09 CST, 172.16.1.103:39974, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.2/mdtest_tree.12/file.mdtest.0.128, nil, 0 us, 4196050, 0
2023-09-27 19:54:09 CST, 172.16.1.103:39998, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.2/mdtest_tree.12/mdtest_tree.49/file.mdtest.0.490, nil, 0 us, 1708, 0
2023-09-27 19:54:09 CST, 172.16.1.103:39984, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.2/mdtest_tree.12/mdtest_tree.49/file.mdtest.0.491, nil, 0 us, 4196051, 0
2023-09-27 19:54:09 CST, 172.16.1.103:39968, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.2/mdtest_tree.12/mdtest_tree.49/file.mdtest.0.493, nil, 0 us, 1709, 0
2023-09-27 19:54:09 CST, 172.16.1.103:39998, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.2/mdtest_tree.12/mdtest_tree.49/file.mdtest.0.494, nil, 0 us, 4196052, 0
2023-09-27 19:54:09 CST, 172.16.1.103:39970, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.2/mdtest_tree.12/mdtest_tree.49/file.mdtest.0.496, nil, 0 us, 1710, 0
2023-09-27 19:54:09 CST, 172.16.1.103:39968, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.2/mdtest_tree.12/mdtest_tree.49/file.mdtest.0.497, nil, 0 us, 4196053, 0
2023-09-27 19:54:09 CST, 172.16.1.103:39974, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.2/mdtest_tree.12/mdtest_tree.49/file.mdtest.0.499, nil, 1 us, 1711, 0
2023-09-27 19:54:09 CST, 172.16.1.103:39998, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.2/mdtest_tree.12/mdtest_tree.50/file.mdtest.0.500, nil, 0 us, 4196054, 0
2023-09-27 19:54:09 CST, 172.16.1.103:39968, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.2/mdtest_tree.12/mdtest_tree.50/file.mdtest.0.502, nil, 0 us, 1712, 0
2023-09-27 19:54:09 CST, 172.16.1.103:39970, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.2/mdtest_tree.12/mdtest_tree.50/file.mdtest.0.503, nil, 0 us, 4196055, 0
2023-09-27 19:54:09 CST, 172.16.1.103:39974, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.2/mdtest_tree.12/mdtest_tree.50/file.mdtest.0.505, nil, 0 us, 1713, 0
2023-09-27 19:54:09 CST, 172.16.1.103:39984, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.2/mdtest_tree.12/mdtest_tree.50/file.mdtest.0.506, nil, 0 us, 4196056, 0
2023-09-27 19:54:09 CST, 172.16.1.103:39998, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.2/mdtest_tree.12/mdtest_tree.50/file.mdtest.0.508, nil, 0 us, 1714, 0
