2023-09-27 19:26:18 CST, 172.16.1.103:46824, ltptest, OpMetaCreateInode, nil, /out/test-dir.0-0, nil, 0 us, 669, 0
2023-09-27 19:26:27 CST, 172.16.1.103:46824, ltptest, OpMetaDeleteDentry, file.mdtest.0.243, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.1/mdtest_tree.5/mdtest_tree.24/file.mdtest.0.243, nil, 0 us, 0, 4195015
2023-09-27 19:26:27 CST, 172.16.1.103:46824, ltptest, OpMetaUnlinkInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.1/mdtest_tree.5/mdtest_tree.24/file.mdtest.0.243, nil, 0 us, 1002, 0
2023-09-27 19:26:27 CST, 172.16.1.103:46824, ltptest, OpMetaDeleteDentry, file.mdtest.0.244, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.1/mdtest_tree.5/mdtest_tree.24/file.mdtest.0.244, nil, 0 us, 0, 4195015
2023-09-27 19:26:27 CST, 172.16.1.103:46824, ltptest, OpMetaUnlinkInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.1/mdtest_tree.5/mdtest_tree.24/file.mdtest.0.244, nil, 0 us, 4195346, 0
2023-09-27 19:26:27 CST, 172.16.1.103:46824, ltptest, OpMetaDeleteDentry, file.mdtest.0.245, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.1/mdtest_tree.5/mdtest_tree.24/file.mdtest.0.245, nil, 0 us, 0, 4195015
2023-09-27 19:26:27 CST, 172.16.1.103:46824, ltptest, OpMetaDeleteDentry, file.mdtest.0.246, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.1/mdtest_tree.5/mdtest_tree.24/file.mdtest.0.246, nil, 0 us, 0, 4195015
2023-09-27 19:26:27 CST, 172.16.1.103:46824, ltptest, OpMetaUnlinkInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.1/mdtest_tree.5/mdtest_tree.24/file.mdtest.0.246, nil, 0 us, 1003, 0
2023-09-27 19:26:27 CST, 172.16.1.103:46824, ltptest, OpMetaDeleteDentry, file.mdtest.0.247, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.1/mdtest_tree.5/mdtest_tree.24/file.mdtest.0.247, nil, 0 us, 0, 4195015
2023-09-27 19:26:27 CST, 172.16.1.103:46824, ltptest, OpMetaUnlinkInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.1/mdtest_tree.5/mdtest_tree.24/file.mdtest.0.247, nil, 0 us, 4195347, 0
2023-09-27 19:26:27 CST, 172.16.1.103:46824, ltptest, OpMetaDeleteDentry, file.mdtest.0.248, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.1/mdtest_tree.5/mdtest_tree.24/file.mdtest.0.248, nil, 0 us, 0, 4195015
2023-09-27 19:26:27 CST, 172.16.1.103:46824, ltptest, OpMetaDeleteDentry, file.mdtest.0.249, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.1/mdtest_tree.5/mdtest_tree.24/file.mdtest.0.249, nil, 0 us, 0, 4195015
2023-09-27 19:26:27 CST, 172.16.1.103:46824, ltptest, OpMetaUnlinkInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.1/mdtest_tree.5/mdtest_tree.24/file.mdtest.0.249, nil, 0 us, 1004, 0
2023-09-27 19:26:27 CST, 172.16.1.103:46824, ltptest, OpMetaUnlinkInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.1/mdtest_tree.6/file.mdtest.0.60, nil, 0 us, 4195348, 0
2023-09-27 19:26:27 CST, 172.16.1.103:46824, ltptest, OpMetaUnlinkInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.1/mdtest_tree.6/file.mdtest.0.62, nil, 0 us, 1005, 0
2023-09-27 19:26:27 CST, 172.16.1.103:46824, ltptest, OpMetaUnlinkInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.1/mdtest_tree.6/file.mdtest.0.63, nil, 0 us, 4195349, 0
2023-09-27 19:26:27 CST, 172.16.1.103:46824, ltptest, OpMetaUnlinkInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.1/mdtest_tree.6/file.mdtest.0.65, nil, 0 us, 1006, 0
2023-09-27 19:26:27 CST, 172.16.1.103:46824, ltptest, OpMetaUnlinkInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.1/mdtest_tree.6/file.mdtest.0.66, nil, 0 us, 4195350, 0
2023-09-27 19:26:27 CST, 172.16.1.103:46824, ltptest, OpMetaUnlinkInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.1/mdtest_tree.6/file.mdtest.0.68, nil, 0 us, 1007, 0
2023-09-27 19:26:27 CST, 172.16.1.103:46824, ltptest, OpMetaUnlinkInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.1/mdtest_tree.6/file.mdtest.0.69, nil, 0 us, 4195351, 0
2023-09-27 19:26:27 CST, 172.16.1.103:46824, ltptest, OpMetaDeleteDentry, file.mdtest.0.250, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.1/mdtest_tree.6/mdtest_tree.25/file.mdtest.0.250, nil, 0 us, 0, 672
2023-09-27 19:26:27 CST, 172.16.1.103:46824, ltptest, OpMetaDeleteDentry, file.mdtest.0.251, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.1/mdtest_tree.6/mdtest_tree.25/file.mdtest.0.251, nil, 0 us, 0, 672
2023-09-27 19:26:27 CST, 172.16.1.103:46824, ltptest, OpMetaUnlinkInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.1/mdtest_tree.6/mdtest_tree.25/file.mdtest.0.251, nil, 0 us, 1008, 0
2023-09-27 19:26:27 CST, 172.16.1.103:46824, ltptest, OpMetaDeleteDentry, file.mdtest.0.252, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.1/mdtest_tree.6/mdtest_tree.25/file.mdtest.0.252, nil, 0 us, 0, 672
2023-09-27 19:26:27 CST, 172.16.1.103:46824, ltptest, OpMetaUnlinkInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.1/mdtest_tree.6/mdtest_tree.25/file.mdtest.0.252, nil, 0 us, 4195352, 0
2023-09-27 19:26:27 CST, 172.16.1.103:46824, ltptest, OpMetaDeleteDentry, file.mdtest.0.253, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.1/mdtest_tree.6/mdtest_tree.25/file.mdtest.0.253, nil, 0 us, 0, 672
2023-09-27 19:26:27 CST, 172.16.1.103:46824, ltptest, OpMetaDeleteDentry, file.mdtest.0.254, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.1/mdtest_tree.6/mdtest_tree.25/file.mdtest.0.254, nil, 0 us, 0, 672
2023-09-27 19:26:27 CST, 172.16.1.103:46824, ltptest, OpMetaUnlinkInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.1/mdtest_tree.6/mdtest_tree.25/file.mdtest.0.254, nil, 0 us, 1009, 0
2023-09-27 19:26:27 CST, 172.16.1.103:46824, ltptest, OpMetaDeleteDentry, file.mdtest.0.255, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.1/mdtest_tree.6/mdtest_tree.25/file.mdtest.0.255, nil, 0 us, 0, 672
2023-09-27 19:26:27 CST, 172.16.1.103:46824, ltptest, OpMetaUnlinkInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.1/mdtest_tree.6/mdtest_tree.25/file.mdtest.0.255, nil, 0 us, 4195353, 0
2023-09-27 19:26:27 CST, 172.16.1.103:46824, ltptest, OpMetaDeleteDentry, file.mdtest.0.256, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.1/mdtest_tree.6/mdtest_tree.25/file.mdtest.0.256, nil, 0 us, 0, 672
2023-09-27 19:26:27 CST, 172.16.1.103:46824, ltptest, OpMetaDeleteDentry, file.mdtest.0.257, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.1/mdtest_tree.6/mdtest_tree.25/file.mdtest.0.257, nil, 0 us, 0, 672
2023-09-27 19:26:27 CST, 172.16.1.103:46824, ltptest, OpMetaUnlinkInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.1/mdtest_tree.6/mdtest_tree.25/file.mdtest.0.257, nil, 0 us, 1010, 0
2023-09-27 19:26:27 CST, 172.16.1.103:46824, ltptest, OpMetaDeleteDentry, file.mdtest.0.258, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.1/mdtest_tree.6/mdtest_tree.25/file.mdtest.0.258, nil, 0 us, 0, 672
2023-09-27 19:26:27 CST, 172.16.1.103:46824, ltptest, OpMetaUnlinkInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.1/mdtest_tree.6/mdtest_tree.25/file.mdtest.0.258, nil, 0 us, 4195354, 0
2023-09-27 19:26:27 CST, 172.16.1.103:46824, ltptest, OpMetaDeleteDentry, file.mdtest.0.259, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.1/mdtest_tree.6/mdtest_tree.25/file.mdtest.0.259, nil, 0 us, 0, 672
2023-09-27 19:26:27 CST, 172.16.1.103:46824, ltptest, OpMetaDeleteDentry, file.mdtest.0.260, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.1/mdtest_tree.6/mdtest_tree.26/file.mdtest.0.260, nil, 0 us, 0, 4195016
2023-09-27 19:26:27 CST, 172.16.1.103:46824, ltptest, OpMetaUnlinkInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.1/mdtest_tree.6/mdtest_tree.26/file.mdtest.0.260, nil, 0 us, 1011, 0
2023-09-27 19:26:27 CST, 172.16.1.103:46824, ltptest, OpMetaDeleteDentry, file.mdtest.0.261, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.1/mdtest_tree.6/mdtest_tree.26/file.mdtest.0.261, nil, 0 us, 0, 4195016
2023-09-27 19:26:27 CST, 172.16.1.103:46824, ltptest, OpMetaUnlinkInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.1/mdtest_tree.6/mdtest_tree.26/file.mdtest.0.261, nil, 0 us, 4195355, 0
2023-09-27 19:26:27 CST, 172.16.1.103:46824, ltptest, OpMetaDeleteDentry, file.mdtest.0.262, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.1/mdtest_tree.6/mdtest_tree.26/file.mdtest.0.262, nil, 0 us, 0, 4195016
2023-09-27 19:26:27 CST, 172.16.1.103:46824, ltptest, OpMetaDeleteDentry, file.mdtest.0.263, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.1/mdtest_tree.6/mdtest_tree.26/file.mdtest.0.263, nil, 1 us, 0, 4195016
2023-09-27 19:26:27 CST, 172.16.1.103:46824, ltptest, OpMetaUnlinkInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.1/mdtest_tree.6/mdtest_tree.26/file.mdtest.0.263, nil, 0 us, 1012, 0
2023-09-27 19:26:27 CST, 172.16.1.103:46824, ltptest, OpMetaDeleteDentry, file.mdtest.0.264, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.1/mdtest_tree.6/mdtest_tree.26/file.mdtest.0.264, nil, 0 us, 0, 4195016
2023-09-27 19:26:27 CST, 172.16.1.103:46824, ltptest, OpMetaUnlinkInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.1/mdtest_tree.6/mdtest_tree.26/file.mdtest.0.264, nil, 0 us, 4195356, 0
2023-09-27 19:26:27 CST, 172.16.1.103:46824, ltptest, OpMetaDeleteDentry, file.mdtest.0.265, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.1/mdtest_tree.6/mdtest_tree.26/file.mdtest.0.265, nil, 0 us, 0, 4195016
2023-09-27 19:26:27 CST, 172.16.1.103:46824, ltptest, OpMetaDeleteDentry, file.mdtest.0.266, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.1/mdtest_tree.6/mdtest_tree.26/file.mdtest.0.266, nil, 0 us, 0, 4195016
2023-09-27 19:26:27 CST, 172.16.1.103:46824, ltptest, OpMetaUnlinkInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.1/mdtest_tree.6/mdtest_tree.26/file.mdtest.0.266, nil, 0 us, 1013, 0
2023-09-27 19:26:27 CST, 172.16.1.103:46824, ltptest, OpMetaDeleteDentry, file.mdtest.0.267, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.1/mdtest_tree.6/mdtest_tree.26/file.mdtest.0.267, nil, 0 us, 0, 4195016
2023-09-27 19:26:27 CST, 172.16.1.103:46824, ltptest, OpMetaUnlinkInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.1/mdtest_tree.6/mdtest_tree.26/file.mdtest.0.267, nil, 0 us, 4195357, 0
2023-09-27 19:26:27 CST, 172.16.1.103:46824, ltptest, OpMetaDeleteDentry, file.mdtest.0.268, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.1/mdtest_tree.6/mdtest_tree.26/file.mdtest.0.268, nil, 0 us, 0, 4195016
2023-09-27 19:26:27 CST, 172.16.1.103:46824, ltptest, OpMetaDeleteDentry, file.mdtest.0.269, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.1/mdtest_tree.6/mdtest_tree.26/file.mdtest.0.269, nil, 0 us, 0, 4195016
2023-09-27 19:26:27 CST, 172.16.1.103:46824, ltptest, OpMetaUnlinkInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.1/mdtest_tree.6/mdtest_tree.26/file.mdtest.0.269, nil, 0 us, 1014, 0
2023-09-27 19:26:27 CST, 172.16.1.103:46824, ltptest, OpMetaUnlinkInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.1/mdtest_tree.6/mdtest_tree.27/file.mdtest.0.270, nil, 0 us, 4195358, 0
2023-09-27 19:26:27 CST, 172.16.1.103:46824, ltptest, OpMetaUnlinkInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.1/mdtest_tree.6/mdtest_tree.27/file.mdtest.0.272, nil, 0 us, 1015, 0
2023-09-27 19:26:27 CST, 172.16.1.103:46824, ltptest, OpMetaUnlinkInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.1/mdtest_tree.6/mdtest_tree.27/file.mdtest.0.273, nil, 0 us, 4195359, 0
2023-09-27 19:26:27 CST, 172.16.1.103:46824, ltptest, OpMetaUnlinkInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.1/mdtest_tree.6/mdtest_tree.27/file.mdtest.0.275, nil, 0 us, 1016, 0
2023-09-27 19:26:27 CST, 172.16.1.103:46824, ltptest, OpMetaUnlinkInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.1/mdtest_tree.6/mdtest_tree.27/file.mdtest.0.276, nil, 0 us, 4195360, 0
2023-09-27 19:26:27 CST, 172.16.1.103:46824, ltptest, OpMetaUnlinkInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.1/mdtest_tree.6/mdtest_tree.27/file.mdtest.0.278, nil, 0 us, 1017, 0
2023-09-27 19:26:27 CST, 172.16.1.103:46824, ltptest, OpMetaUnlinkInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.1/mdtest_tree.6/mdtest_tree.27/file.mdtest.0.279, nil, 0 us, 4195361, 0
2023-09-27 19:26:27 CST, 172.16.1.103:46824, ltptest, OpMetaDeleteDentry, file.mdtest.0.280, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.1/mdtest_tree.6/mdtest_tree.28/file.mdtest.0.280, nil, 0 us, 0, 673
2023-09-27 19:26:27 CST, 172.16.1.103:46824, ltptest, OpMetaDeleteDentry, file.mdtest.0.281, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.1/mdtest_tree.6/mdtest_tree.28/file.mdtest.0.281, nil, 0 us, 0, 673
2023-09-27 19:26:27 CST, 172.16.1.103:46824, ltptest, OpMetaUnlinkInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.1/mdtest_tree.6/mdtest_tree.28/file.mdtest.0.281, nil, 0 us, 1018, 0
2023-09-27 19:26:27 CST, 172.16.1.103:46824, ltptest, OpMetaDeleteDentry, file.mdtest.0.282, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.1/mdtest_tree.6/mdtest_tree.28/file.mdtest.0.282, nil, 0 us, 0, 673
2023-09-27 19:26:27 CST, 172.16.1.103:46824, ltptest, OpMetaUnlinkInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.1/mdtest_tree.6/mdtest_tree.28/file.mdtest.0.282, nil, 0 us, 4195362, 0
2023-09-27 19:26:27 CST, 172.16.1.103:46824, ltptest, OpMetaDeleteDentry, file.mdtest.0.283, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.1/mdtest_tree.6/mdtest_tree.28/file.mdtest.0.283, nil, 0 us, 0, 673
2023-09-27 19:26:27 CST, 172.16.1.103:46824, ltptest, OpMetaDeleteDentry, file.mdtest.0.284, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.1/mdtest_tree.6/mdtest_tree.28/file.mdtest.0.284, nil, 0 us, 0, 673
2023-09-27 19:26:27 CST, 172.16.1.103:46824, ltptest, OpMetaUnlinkInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.1/mdtest_tree.6/mdtest_tree.28/file.mdtest.0.284, nil, 0 us, 1019, 0
2023-09-27 19:26:27 CST, 172.16.1.103:46824, ltptest, OpMetaDeleteDentry, file.mdtest.0.285, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.1/mdtest_tree.6/mdtest_tree.28/file.mdtest.0.285, nil, 0 us, 0, 673
2023-09-27 19:26:27 CST, 172.16.1.103:46824, ltptest, OpMetaUnlinkInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.1/mdtest_tree.6/mdtest_tree.28/file.mdtest.0.285, nil, 0 us, 4195363, 0
2023-09-27 19:26:27 CST, 172.16.1.103:46824, ltptest, OpMetaDeleteDentry, file.mdtest.0.286, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.1/mdtest_tree.6/mdtest_tree.28/file.mdtest.0.286, nil, 0 us, 0, 673
2023-09-27 19:26:27 CST, 172.16.1.103:46824, ltptest, OpMetaDeleteDentry, file.mdtest.0.287, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.1/mdtest_tree.6/mdtest_tree.28/file.mdtest.0.287, nil, 0 us, 0, 673
2023-09-27 19:26:27 CST, 172.16.1.103:46824, ltptest, OpMetaUnlinkInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.1/mdtest_tree.6/mdtest_tree.28/file.mdtest.0.287, nil, 0 us, 1020, 0
2023-09-27 19:26:27 CST, 172.16.1.103:46824, ltptest, OpMetaDeleteDentry, file.mdtest.0.288, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.1/mdtest_tree.6/mdtest_tree.28/file.mdtest.0.288, nil, 0 us, 0, 673
2023-09-27 19:26:27 CST, 172.16.1.103:46824, ltptest, OpMetaUnlinkInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.1/mdtest_tree.6/mdtest_tree.28/file.mdtest.0.288, nil, 0 us, 4195364, 0
2023-09-27 19:26:27 CST, 172.16.1.103:46824, ltptest, OpMetaDeleteDentry, file.mdtest.0.289, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.1/mdtest_tree.6/mdtest_tree.28/file.mdtest.0.289, nil, 0 us, 0, 673
2023-09-27 19:26:27 CST, 172.16.1.103:46824, ltptest, OpMetaDeleteDentry, file.mdtest.0.70, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.1/mdtest_tree.7/file.mdtest.0.70, nil, 0 us, 0, 4195017
2023-09-27 19:26:27 CST, 172.16.1.103:46824, ltptest, OpMetaUnlinkInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.1/mdtest_tree.7/file.mdtest.0.70, nil, 0 us, 1021, 0
2023-09-27 19:26:27 CST, 172.16.1.103:46824, ltptest, OpMetaDeleteDentry, file.mdtest.0.71, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.1/mdtest_tree.7/file.mdtest.0.71, nil, 0 us, 0, 4195017
2023-09-27 19:26:27 CST, 172.16.1.103:46824, ltptest, OpMetaUnlinkInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.1/mdtest_tree.7/file.mdtest.0.71, nil, 0 us, 4195365, 0
2023-09-27 19:26:27 CST, 172.16.1.103:46824, ltptest, OpMetaDeleteDentry, file.mdtest.0.72, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.1/mdtest_tree.7/file.mdtest.0.72, nil, 0 us, 0, 4195017
2023-09-27 19:26:27 CST, 172.16.1.103:46824, ltptest, OpMetaDeleteDentry, file.mdtest.0.73, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.1/mdtest_tree.7/file.mdtest.0.73, nil, 0 us, 0, 4195017
2023-09-27 19:26:27 CST, 172.16.1.103:46824, ltptest, OpMetaUnlinkInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.1/mdtest_tree.7/file.mdtest.0.73, nil, 0 us, 1022, 0
2023-09-27 19:26:27 CST, 172.16.1.103:46824, ltptest, OpMetaDeleteDentry, file.mdtest.0.74, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.1/mdtest_tree.7/file.mdtest.0.74, nil, 0 us, 0, 4195017
2023-09-27 19:26:27 CST, 172.16.1.103:46824, ltptest, OpMetaUnlinkInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.1/mdtest_tree.7/file.mdtest.0.74, nil, 0 us, 4195366, 0
2023-09-27 19:26:27 CST, 172.16.1.103:46824, ltptest, OpMetaDeleteDentry, file.mdtest.0.75, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.1/mdtest_tree.7/file.mdtest.0.75, nil, 0 us, 0, 4195017
2023-09-27 19:26:27 CST, 172.16.1.103:46824, ltptest, OpMetaDeleteDentry, file.mdtest.0.76, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.1/mdtest_tree.7/file.mdtest.0.76, nil, 0 us, 0, 4195017
2023-09-27 19:26:27 CST, 172.16.1.103:46824, ltptest, OpMetaUnlinkInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.1/mdtest_tree.7/file.mdtest.0.76, nil, 0 us, 1023, 0
2023-09-27 19:26:27 CST, 172.16.1.103:46824, ltptest, OpMetaDeleteDentry, file.mdtest.0.77, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.1/mdtest_tree.7/file.mdtest.0.77, nil, 0 us, 0, 4195017
2023-09-27 19:26:27 CST, 172.16.1.103:46824, ltptest, OpMetaUnlinkInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.1/mdtest_tree.7/file.mdtest.0.77, nil, 0 us, 4195367, 0
2023-09-27 19:26:27 CST, 172.16.1.103:46824, ltptest, OpMetaDeleteDentry, file.mdtest.0.78, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.1/mdtest_tree.7/file.mdtest.0.78, nil, 0 us, 0, 4195017
2023-09-27 19:26:27 CST, 172.16.1.103:46824, ltptest, OpMetaDeleteDentry, file.mdtest.0.79, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.1/mdtest_tree.7/file.mdtest.0.79, nil, 0 us, 0, 4195017
2023-09-27 19:26:27 CST, 172.16.1.103:46824, ltptest, OpMetaUnlinkInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.1/mdtest_tree.7/file.mdtest.0.79, nil, 0 us, 1024, 0
2023-09-27 19:26:27 CST, 172.16.1.103:46824, ltptest, OpMetaUnlinkInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.1/mdtest_tree.7/mdtest_tree.29/file.mdtest.0.290, nil, 0 us, 4195368, 0
2023-09-27 19:26:27 CST, 172.16.1.103:46824, ltptest, OpMetaUnlinkInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.1/mdtest_tree.7/mdtest_tree.29/file.mdtest.0.292, nil, 0 us, 1025, 0
2023-09-27 19:26:27 CST, 172.16.1.103:46824, ltptest, OpMetaUnlinkInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.1/mdtest_tree.7/mdtest_tree.29/file.mdtest.0.293, nil, 0 us, 4195369, 0
2023-09-27 19:26:27 CST, 172.16.1.103:46824, ltptest, OpMetaUnlinkInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.1/mdtest_tree.7/mdtest_tree.29/file.mdtest.0.295, nil, 0 us, 1026, 0
2023-09-27 19:26:27 CST, 172.16.1.103:46824, ltptest, OpMetaUnlinkInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.1/mdtest_tree.7/mdtest_tree.29/file.mdtest.0.296, nil, 0 us, 4195370, 0
2023-09-27 19:26:27 CST, 172.16.1.103:46824, ltptest, OpMetaUnlinkInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.1/mdtest_tree.7/mdtest_tree.29/file.mdtest.0.298, nil, 0 us, 1027, 0
2023-09-27 19:26:27 CST, 172.16.1.103:46824, ltptest, OpMetaUnlinkInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.1/mdtest_tree.7/mdtest_tree.29/file.mdtest.0.299, nil, 0 us, 4195371, 0
2023-09-27 19:26:27 CST, 172.16.1.103:46824, ltptest, OpMetaDeleteDentry, file.mdtest.0.300, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.1/mdtest_tree.7/mdtest_tree.30/file.mdtest.0.300, nil, 0 us, 0, 674
2023-09-27 19:26:27 CST, 172.16.1.103:46824, ltptest, OpMetaDeleteDentry, file.mdtest.0.301, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.1/mdtest_tree.7/mdtest_tree.30/file.mdtest.0.301, nil, 0 us, 0, 674
2023-09-27 19:26:27 CST, 172.16.1.103:46824, ltptest, OpMetaUnlinkInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.1/mdtest_tree.7/mdtest_tree.30/file.mdtest.0.301, nil, 0 us, 1028, 0
2023-09-27 19:26:27 CST, 172.16.1.103:46824, ltptest, OpMetaDeleteDentry, file.mdtest.0.302, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.1/mdtest_tree.7/mdtest_tree.30/file.mdtest.0.302, nil, 0 us, 0, 674
2023-09-27 19:26:27 CST, 172.16.1.103:46824, ltptest, OpMetaUnlinkInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.1/mdtest_tree.7/mdtest_tree.30/file.mdtest.0.302, nil, 0 us, 4195372, 0
2023-09-27 19:26:27 CST, 172.16.1.103:46824, ltptest, OpMetaDeleteDentry, file.mdtest.0.303, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.1/mdtest_tree.7/mdtest_tree.30/file.mdtest.0.303, nil, 0 us, 0, 674
2023-09-27 19:26:27 CST, 172.16.1.103:46824, ltptest, OpMetaDeleteDentry, file.mdtest.0.304, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.1/mdtest_tree.7/mdtest_tree.30/file.mdtest.0.304, nil, 0 us, 0, 674
2023-09-27 19:26:27 CST, 172.16.1.103:46824, ltptest, OpMetaUnlinkInode, nil, /out/test-dir.0-0/mdtest_tree.0/mdtest_tree.1/mdtest_tree.7/mdtest_tree.30/file.mdtest.0.304, nil, 0 us, 1029, 0
